"ASIGN_VALDYTOJAS","TIEKEJAS","POZYMIS","PROGRAMA","FIN_SALTINIS","SAMATA","SASKAITOS_NR","SASKAITOS_DATA","VALIUTA","SASKAITOS_SUMA","APMOKETA","APMOKETA_IKI_EIN_METU","APMOKETA_I_KETV","APMOKETA_II_KETV","APMOKETA_III_KETV","APMOKETA_IV_KETV","PASTABA","SUT_NR_FVAS","SUT_NR_AVILYS","ITRAUK_SUMA","PAR_DATA","PAR_NR"
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","208010102","01","1000002","921-156/21","2021-09-30T00:00","EUR",896.52,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","208010102","01","1000002","921-154/22","2022-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TERLECKAS, GINTAUTAS","Tarybos narys","16010101","01","1000002","AV2017/231","2017-06-23T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TERLECKAS, GINTAUTAS","Tarybos narys","16010101","01","1000002","AV1-90/43-04.2019","2019-04-23T00:00","EUR",230,0,0,0,0,0,0,,"-","-",,,
"188710061","TERLECKAS, GINTAUTAS","Tarybos narys","16010101","01","1000002","AV1-90/43-12.2018","2018-12-27T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","BEKINTIENĖ, DANUTĖ","Tarybos narys","16010101","01","1000002","AV2017/82","2017-03-31T00:00","EUR",896.81,0,0,0,0,0,0,,"-","-",,,
"188710061","BEKINTIENĖ, DANUTĖ","Tarybos narys","16010101","01","1000002","AV2017/235","2017-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MINDAUGAS MAČERNIS","Tarybos narys","16010101","01","1000002","AV2017/631","2017-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MINDAUGAS MAČERNIS","Tarybos narys","16010101","01","1000002","AV1-90/22-09.2018","2018-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","VELIČKA, DOMININKAS","Tarybos narys","208010102","01","1000002","921-68/21","2021-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","OŠMIANSKIENĖ, MONIKA		","Tarybos narys","16010101","01","1000002","AV24-54/19","2019-10-16T00:00","EUR",366,0,0,0,0,0,0,,"-","-",,,
"188710061","ANDRIULYTĖ, AGNĖ","Tarybos narys","16010101","01","1000002","AV1-90/45-06.2019","2019-06-30T00:00","EUR",105.9,0,0,0,0,0,0,,"-","-",,,
"188710061","ANDRIULYTĖ, AGNĖ","Tarybos narys","208010102","01","1000002","921-165/21","2021-09-30T00:00","EUR",899.73,0,0,0,0,0,0,,"-","-",,,
"188710061","ANDRIULYTĖ, AGNĖ","Tarybos narys","208010102","01","1000002","921-129/22","2022-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ANDRIULYTĖ, AGNĖ","Tarybos narys","208010102","01","1000002","921-46/23","2022-12-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","JAUNIUS, GEDIMINAS","Tarybos narys","208010102","01","1000002","AV1-90/17-03.2020","2020-03-31T00:00","EUR",840,0,0,0,0,0,0,,"-","-",,,
"188710061","JAUNIUS, GEDIMINAS","Tarybos narys","208010102","01","1000002","921-16/21","2021-03-31T00:00","EUR",840,0,0,0,0,0,0,,"-","-",,,
"188710061","MEIŽELYTĖ, DONALDA		","Tarybos narys","208030101","01","1000012","A89-381/22","2022-03-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","MEIŽELYTĖ, DONALDA		","Tarybos narys","208030101","01","1000012","A89-1315/22","2022-08-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","NENĖNĖ, DILETA","Tarybos narys","208010102","01","1000002","AV1-90/26-06.2020","2020-06-30T00:00","EUR",580.36,0,0,0,0,0,0,,"-","-",,,
"188710061","NENĖNĖ, DILETA","Tarybos narys","208010102","01","1000002","AV1-90/25-09.2020","2020-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","NENĖNĖ, DILETA","Tarybos narys","208010102","01","1000002","921-140/21","2021-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KRUKAUSKIENĖ, GODA","Tarybos narys","208010102","01","1000002","AV1-90/21-12.2020","2020-12-31T00:00","EUR",438.29,0,0,0,0,0,0,,"-","-",,,
"188710061","KRUKAUSKIENĖ, GODA","Tarybos narys","208010102","01","1000002","921-27/22","2021-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","NARVOIŠ, ALBERT","Tarybos narys","16010101","01","1000002","AV1-90/24-09.2019","2019-09-30T00:00","EUR",859.97,0,0,0,0,0,0,,"-","-",,,
"188710061","NARVOIŠ, ALBERT","Tarybos narys","208010102","01","1000002","921-160/21","2021-09-30T00:00","EUR",899.89,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠERAITĖ, KAMILĖ","Tarybos narys","208010102","01","1000002","AV1-90/37-06.2020","2020-06-30T00:00","EUR",772.26,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠERAITĖ, KAMILĖ","Tarybos narys","16010101","01","1000002","AV1-90/37-03.2020","2020-03-31T00:00","EUR",742.07,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠERAITĖ, KAMILĖ","Tarybos narys","208010102","01","1000002","AV1-90/37-09.2020","2020-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠERAITĖ, KAMILĖ","Tarybos narys","208010102","01","1000002","921-107/21","2021-06-30T00:00","EUR",823.86,0,0,0,0,0,0,,"-","-",,,
"188710061","VALINSKAS, ARŪNAS		","Tarybos narys","16010101","01","1000002","AV1-90/44-06.2019","2019-06-30T00:00","EUR",88.42,0,0,0,0,0,0,,"-","-",,,
"188710061","GEDVILAS, AIDAS		","Tarybos narys","16010101","01","1000002","AV1-90/8-06.2019","2019-06-30T00:00","EUR",670,0,0,0,0,0,0,,"-","-",,,
"188710061","GUCEVIČIŪTĖ, VILIJA","Tarybos narys","16010101","01","1000002","AV1-90/9-03.2020","2020-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","GUCEVIČIŪTĖ, VILIJA","Tarybos narys","208010102","01","1000002","AV1-90/9-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","GULBINAS, TOMAS		","Tarybos narys","208030101","01","1000012","A89-326/21","2021-05-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","GULBINAS, TOMAS		","Tarybos narys","208030101","01","1000012","A89-337/21","2021-06-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","GULBINAS, TOMAS		","Tarybos narys","208030101","01","1000012","A89-813/21","2021-10-29T00:00","EUR",42.9,0,0,0,0,0,0,,"-","-",,,
"188710061","GULBINAS, TOMAS		","Tarybos narys","208030101","01","1000012","A89-107/22","2022-01-31T00:00","EUR",19,0,0,0,0,0,0,,"-","-",,,
"188710061","GULBINAS, TOMAS		","Tarybos narys","208030101","01","1000012","A89-173/22","2022-02-28T00:00","EUR",14.5,0,0,0,0,0,0,,"-","-",,,
"188710061","GULBINAS, TOMAS		","Tarybos narys","208010102","01","1000002","20200716/1","2020-07-16T00:00","EUR",300,0,0,0,0,0,0,,"-","-",,,
"188710061","JAGMINIENĖ, IEVA","Tarybos narys","16010101","01","1000002","AV1-90/13-06.2019","2019-06-30T00:00","EUR",670,0,0,0,0,0,0,,"-","-",,,
"188710061","KAZLAVICKAS, LIUTAURAS","Tarybos narys","208010102","01","1000002","AV1-90/19-06.2020","2020-06-30T00:00","EUR",814.14,0,0,0,0,0,0,,"-","-",,,
"188710061","SAVICKAS, LUKAS","Tarybos narys","16010101","01","1000002","AV1-90/33-06.2019","2019-06-30T00:00","EUR",670,0,0,0,0,0,0,,"-","-",,,
"188710061","SAVICKAS, LUKAS","Tarybos narys","208010102","01","1000002","AV1-90/34-11.2020","2020-11-10T00:00","EUR",420,0,0,0,0,0,0,,"-","-",,,
"188710061","SAVICKAS, LUKAS","Tarybos narys","208010102","01","1000002","AV1-90/34-03.2020","2020-03-31T00:00","EUR",700.69,0,0,0,0,0,0,,"-","-",,,
"188710061","VAITEKŪNAS, ROMASIS","Tarybos narys","208010102","01","1000002","921-161/22","2022-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SADAUSKAS, VYDŪNAS","Tarybos narys","16010101","01","1000002","AV1-90/32-09.2019","2019-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SADAUSKAS, VYDŪNAS","Tarybos narys","208010102","01","1000002","921-39/23","2022-12-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","RADKEVIČIUS, DARIUS","Tarybos narys","208010102","01","1000002","AV1-90/30-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","RADKEVIČIUS, DARIUS","Tarybos narys","208010102","01","1000002","921-142/21","2021-09-30T00:00","EUR",895.44,0,0,0,0,0,0,,"-","-",,,
"188710061","STOMIENĖ, DIANA","Tarybos narys","208010102","01","1000002","AV1-90/36-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","STOMIENĖ, DIANA","Tarybos narys","208010102","01","1000002","921-197/22","2022-12-16T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ČAPLIKIENĖ, EGLĖ","Tarybos narys","208010102","01","1000002","921-62/22","2022-03-31T00:00","EUR",818.93,0,0,0,0,0,0,,"-","-",,,
"188710061","VALYS, TAURIMAS","Tarybos narys","208010102","01","1000002","921-23/23","2022-12-30T00:00","EUR",635.19,0,0,0,0,0,0,,"-","-",,,
"188710061","VALYS, TAURIMAS","Tarybos narys","208010102","01","1000002","921-166/22","2022-09-23T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","POPOV, SERGEJ","Tarybos narys","208010102","01","1000002","921-154/21","2021-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","AUKŠKALNIS, RIKANTAS","Tarybos narys","208010102","01","1000002","921-14/22","2021-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","PODOLSKAITĖ, VIOLETA","Tarybos narys","16010101","01","1000002","AV2015/355","2015-09-07T00:00","EUR",133,0,0,0,0,0,0,,"-","-",,,
"188710061","PODOLSKAITĖ, VIOLETA","Tarybos narys","16010101","01","1000002","AV2016/218","2016-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2016/368","2016-10-12T00:00","EUR",267.75,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16010101","01","1000002","AV2015/419","2015-10-28T00:00","EUR",78,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2016/256","2016-08-31T00:00","EUR",288.97,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2017/135","2017-04-28T00:00","EUR",275,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2017/306","2017-08-31T00:00","EUR",272.48,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2016/418","2016-12-08T00:00","EUR",281.41,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2018/162R","2018-06-11T00:00","EUR",73.08,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2018/187R","2018-06-20T00:00","EUR",39.44,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2018/292R","2018-09-17T00:00","EUR",122.31,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","AV2018/371R","2018-11-20T00:00","EUR",68.98,0,0,0,0,0,0,,"-","-",,,
"188710061","PALUCKAS, GINTAUTAS","Tarybos narys","16030101","01","1000012","20190515","2019-05-15T00:00","EUR",2.49,0,0,0,0,0,0,,"-","-",,,
"188710061","LIUDKOVSKI, ARTUR","Tarybos narys","16010101","01","1000002","AV2015/300","2015-06-30T00:00","EUR",665.47,0,0,0,0,0,0,,"-","-",,,
"188710061","LIUDKOVSKI, ARTUR","Tarybos narys","16010101","01","1000002","AV2017/252","2017-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","LIUDKOVSKI, ARTUR","Tarybos narys","16010101","01","1000002","AV2017/381","2017-09-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ILGIUS, VAIDOTAS","Tarybos narys","16010101","01","1000002","AV2015/290","2015-06-30T00:00","EUR",108.47,0,0,0,0,0,0,,"-","-",,,
"188710061","ILGIUS, VAIDOTAS","Tarybos narys","16010101","01","1000002","AV2017/600","2017-12-22T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ILGIUS, VAIDOTAS","Tarybos narys","16010101","01","1000002","AV1-90/10-06.2018","2018-06-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ILGIUS, VAIDOTAS","Tarybos narys","208010102","01","1000002","20200709","2020-07-16T00:00","EUR",406.89,0,0,0,0,0,0,,"-","-",,,
"188710061","RUDŽIONIS, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV2017/392","2017-09-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","RUDŽIONIS, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV2018/199","2018-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KAMINSKI, JAROSLAV","Tarybos narys","16010101","01","1000002","AV2015/19","2015-02-09T00:00","EUR",107.26,0,0,0,0,0,0,,"-","-",,,
"188710061","KAMINSKI, JAROSLAV","Tarybos narys","16010101","01","1000002","AV2015/294","2015-06-30T00:00","EUR",655.74,0,0,0,0,0,0,,"-","-",,,
"188710061","KAMINSKI, JAROSLAV","Tarybos narys","16010101","01","1000002","AV2015/57","2015-03-16T00:00","EUR",313.5,0,0,0,0,0,0,,"-","-",,,
"188710061","KAMINSKI, JAROSLAV","Tarybos narys","16010101","01","1000002","AV2015/73","2015-03-23T00:00","EUR",141.68,0,0,0,0,0,0,,"-","-",,,
"188710061","KAMINSKI, JAROSLAV","Tarybos narys","16030101","01","1000012","SAK 0002218","2014-11-06T00:00","EUR",122.8,122.8,122.8,0,0,0,0,,"-","-",,,
"188710061","NĖNIUS, KĘSTUTIS","Tarybos narys","16010101","01","1000002","AV2017/230","2017-06-23T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","NĖNIUS, KĘSTUTIS","Tarybos narys","16010101","01","1000002","1-1621/26-11","2014-11-05T00:00","EUR",5.81,5.81,5.81,0,0,0,0,,"-","-",,,
"188710061","JAKAVONYTĖ, ANGELĖ","Tarybos narys","208010102","01","1000002","921-95/21","2021-06-30T00:00","EUR",800.54,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16010101","01","1000002","AV2015/508","2015-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16010101","01","1000002","AV2015/86","2015-03-30T00:00","EUR",142.5,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16030101","01","1000063","AV2015/197","2015-04-21T00:00","EUR",1000,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16030101","01","1000063","AV2015/94","2015-03-17T00:00","EUR",72,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16030101","01","1000063","AV2015/97","2015-03-23T00:00","EUR",347.54,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16030101","01","1000063","AV2015/98","2015-03-30T00:00","EUR",132,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16010101","01","1000002","AV2017/621","2017-12-29T00:00","EUR",456.64,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16010101","01","1000002","AV1-90/46-06.2019","2019-06-30T00:00","EUR",287.11,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","208010102","01","1000002","AV1-90/46-12.2020","2020-12-29T00:00","EUR",899.62,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","208010102","01","1000002","921-58/22","2022-03-31T00:00","EUR",780.35,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","208010102","01","1000002","921-179/22","2022-09-30T00:00","EUR",577.92,0,0,0,0,0,0,,"-","-",,,
"188710061","ZUOKAS, ARTŪRAS","Tarybos narys","16030101","01","1000063","MAX 200140003794","2014-11-12T00:00","EUR",26.09,26.09,26.09,0,0,0,0,,"-","-",,,
"188710061","ŠIŠKO, EDITA","Tarybos narys","16010101","01","1000002","AV1-90/40-03.2019","2019-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIŠKO, EDITA","Tarybos narys","16010101","01","1000002","AV1-90/39-06.2018","2018-06-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIŠKO, EDITA","Tarybos narys","208010102","01","1000002","AV1-90/39-09.2020","2020-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIŠKO, EDITA","Tarybos narys","208010102","01","1000002","921-7/21","2021-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIŠKO, EDITA","Tarybos narys","208010102","01","1000002","921-122/22","2022-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV2015/324","2015-06-30T00:00","EUR",667,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV2017/118","2017-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2017/523","2017-11-16T00:00","EUR",15.2,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/132","2018-03-01T00:00","EUR",18.83,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/139","2018-03-26T00:00","EUR",24.1,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV2018/165","2018-03-13T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/95R","2018-04-16T00:00","EUR",22.1,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV24-21/18","2018-05-02T00:00","EUR",11.4,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/165R","2018-06-11T00:00","EUR",40,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/191R","2018-06-25T00:00","EUR",70.8,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/320R","2018-10-01T00:00","EUR",88,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/329R","2018-10-12T00:00","EUR",43.84,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV24-39/18","2018-08-27T00:00","EUR",149.55,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV24-30/18","2018-06-26T00:00","EUR",303.85,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","SK19200100388","2019-05-23T00:00","EUR",36.8,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV2018/40","2018-02-19T00:00","EUR",448.39,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/50","2018-02-01T00:00","EUR",6,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/240R","2018-08-10T00:00","EUR",59.9,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/234R","2018-07-11T00:00","EUR",25.8,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/232R","2018-07-11T00:00","EUR",20.37,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/224R","2018-07-20T00:00","EUR",57,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","PNC17760","2019-03-04T00:00","EUR",31.35,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/280R","2018-09-05T00:00","EUR",12.5,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/313R","2018-09-28T00:00","EUR",57.45,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","10100000092","2019-01-30T00:00","EUR",28.67,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","BANKMOK","2019-01-25T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","FALL118","2019-01-07T00:00","EUR",54.8,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2018/406R","2018-12-13T00:00","EUR",29.24,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV24-59/19","2019-10-14T00:00","EUR",30,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16010101","01","1000002","AV24-72/19","2019-12-02T00:00","EUR",141,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","AV2019/156R","2019-07-29T00:00","EUR",211.1,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","16030101","01","1000012","BANKMOK- 10","2019-10-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","208030101","01","1000012","A89-296/21","2021-04-30T00:00","EUR",183,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","208010102","01","1000002","AV1-90/48-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","208030101","01","1000012","A89-330/21(3.5.26E-AD26)","2021-05-31T00:00","EUR",257.52,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","208030101","01","1000012","A89-342/21","2021-06-30T00:00","EUR",106,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","208010102","01","1000002","921-45/22","2022-03-16T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TAMOŠIŪNAITĖ, EDITA","Tarybos narys","208010102","01","1000002","921-96/22","2022-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVILPA, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV1-90/39-09.2019","2019-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVILPA, GEDIMINAS","Tarybos narys","16010101","01","1000002","AV1-90/39-06.2019","2019-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVILPA, GEDIMINAS","Tarybos narys","208010102","01","1000002","AV1-90/40-12.2020","2020-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVILPA, GEDIMINAS","Tarybos narys","208010102","01","1000002","921-191/22","2022-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVILPA, GEDIMINAS","Tarybos narys","16010101","01","1000002","1-1621/37-12","2014-12-04T00:00","EUR",27.63,27.63,27.63,0,0,0,0,,"-","-",,,
"188710061","SKARUPSKAS, MARIUS","Tarybos narys","16010101","01","1000002","AV2017/110","2017-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SKARUPSKAS, MARIUS","Tarybos narys","16010101","01","1000002","AV2016/223","2016-06-30T00:00","EUR",588.04,0,0,0,0,0,0,,"-","-",,,
"188710061","SKARUPSKAS, MARIUS","Tarybos narys","16010101","01","1000002","AV2017/265","2017-06-30T00:00","EUR",851.41,0,0,0,0,0,0,,"-","-",,,
"188710061","URBONAVIČIUS, VIDAS","Tarybos narys","16010101","01","1000002","AV2017/275","2017-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MARTIKONIS, VIDMANTAS","Tarybos narys","16010101","01","1000002","AV2016/474","2016-12-31T00:00","EUR",601.99,0,0,0,0,0,0,,"-","-",,,
"188710061","MARTIKONIS, VIDMANTAS","Tarybos narys","16010101","01","1000002","AV1-90/23-03.2019","2019-03-31T00:00","EUR",598.4,0,0,0,0,0,0,,"-","-",,,
"188710061","MARTIKONIS, VIDMANTAS","Tarybos narys","16010101","01","1000002","AV2018/193","2018-03-31T00:00","EUR",504.6,0,0,0,0,0,0,,"-","-",,,
"188710061","DMITRIJEV, SERGEJ","Tarybos narys","208010102","01","1000002","921-75/21","2021-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
