"SASKAITOS_METAI","KREDITORIUS","KREDITORIAUS_NR","SUTARTIES_NR","SASKAITOS_DATA","SASKAITOS_NR","DK_DATA","TERMS_DATE","TREMINAS","VALIUTA","INVOICE_TYPE_LOOKUP_CODE","FIN_SALTINIS","PRIEMONE","SAMATA","EKON_KLAS","ASIGNAV_VALDYTOJAS","ASIGN_VALD_APRASAS","EILUTES_SUMA","APMOKETA_SUMA","SKOLOS_SUMA","SKOLOS_SUMA_ES","DEPARTAMENTAS"
"2022","Grinda, UAB","120153047","29-134/22","2022-12-30T00:00","GAO0037020","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040102","8000012","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-134/22","2022-12-30T00:00","GAO0037020","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040102","8000012","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-134/22","2022-12-30T00:00","GAO0037021","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040102","8000012","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",46.73,0,46.73,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-134/22","2022-12-30T00:00","GAO0037021","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040102","8000012","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",222.51,0,222.51,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-30T00:00","GAO0037025","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","61","207060103","3000664","2.2.1.1.1.12.","188710061","Savivaldybės administracija",304.58,0,304.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-30T00:00","GAO0037025","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","61","207060103","3000664","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1450.4,0,1450.4,,"Administracija EUR"
"2022","Vilniaus apšvietimas, UAB","120125820","29-9/19(1.2.16-TD)","2022-12-30T00:00","GAT12080","2022-12-30T00:00","2022-12-30T00:00","90 dienų","EUR","STANDARD","01","207060104","3000720","2.2.1.1.1.12.","188710061","Savivaldybės administracija",908633.22,0,908633.22,,"Administracija EUR"
"2022","Vilniaus apšvietimas, UAB","120125820","29-9/19(1.2.16-TD)","2022-12-30T00:00","GAT12080","2022-12-30T00:00","2022-12-30T00:00","90 dienų","EUR","STANDARD","01","207060104","3000720","2.2.1.1.1.12.","188710061","Savivaldybės administracija",190812.98,0,190812.98,,"Administracija EUR"
"2022","Vilniaus miesto savivaldybės administracija","188710061",,"2022-12-30T00:00","GRAZ3001613","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","3M01","20710010801","3001613","3.1.1.2.1.3.","188710061","Savivaldybės administracija",174219.88,0,174219.88,,"Administracija EUR"
"2022","Vilniaus miesto savivaldybės administracija","188710061",,"2022-12-30T00:00","GRAŽ202212Feniksas","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","21","202030101","6000594","2.8.1.1.1.2.","188710061","Savivaldybės administracija",110.58,0,110.58,,"Administracija EUR"
"2022","Vilniaus miesto savivaldybės administracija","188710061",,"2022-12-30T00:00","GRAŽ202212Muzikos terap.","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","21","202030101","6000594","2.8.1.1.1.2.","188710061","Savivaldybės administracija",7.16,0,7.16,,"Administracija EUR"
"2022","Vilniaus miesto savivaldybės administracija","188710061",,"2022-12-30T00:00","GRAŽ202212Raud6000681","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","202030101","6000681","2.8.1.1.1.2.","188710061","Savivaldybės administracija",90,0,90,,"Administracija EUR"
"2022","Grifs AG, UAB","111813091",,"2022-12-30T00:00","GRIT- 00000443","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","20","202020501","6000550","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",11.5,0,11.5,,"BĮ dienos centras ""Šviesa"" EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-30T00:00","GTS6148PVM","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1865.34,0,1865.34,,"Administracija EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-30T00:00","GTS6149PVM","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1233.46,0,1233.46,,"Administracija EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-30T00:00","GTS6150PVM","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",700.24,0,700.24,,"Administracija EUR"
"2022","Vilniaus miesto savivaldybės administracija","188710061",,"2022-12-30T00:00","Grąž_A291-1829/22","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","204050102","4000619","2.8.1.1.1.2.","188710061","Savivaldybės administracija",2000,0,2000,,"Administracija EUR"
"2022","Jurita, UAB","220152850",,"2022-12-30T00:00","JUR2242710","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.20.3.","188710061","Vilniaus miesto savivaldybės administracija",3.72,0,3.72,,"Administracija EUR"
"2022","Jurita, UAB","220152850",,"2022-12-30T00:00","JUR2242710","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.20.3.","188710061","Vilniaus miesto savivaldybės administracija",0.78,0,0.78,,"Administracija EUR"
"2022","Jurita, UAB","220152850",,"2022-12-30T00:00","JUR2242710/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",108.18,0,108.18,,"Administracija EUR"
"2022","Jurita, UAB","220152850",,"2022-12-30T00:00","JUR2242710/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",22.72,0,22.72,,"Administracija EUR"
"2022","Ignitis, UAB","303383884",,"2022-12-30T00:00","LAES15379753","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208030202","1000132","2.2.1.1.1.20.2.","188710061","Vilniaus miesto savivaldybės administracija",9.56,0,9.56,,"Administracija EUR"
"2022","Ignitis, UAB","303383884",,"2022-12-30T00:00","LAES15379753","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208030202","1000132","2.2.1.1.1.20.2.","188710061","Vilniaus miesto savivaldybės administracija",45.49,0,45.49,,"Administracija EUR"
"2022","Ignitis, UAB","303383884",,"2022-12-30T00:00","LAES15379753/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.20.2.","188710061","Vilniaus miesto savivaldybės administracija",48.82,0,48.82,,"Administracija EUR"
"2022","Ignitis, UAB","303383884",,"2022-12-30T00:00","LAES15379753/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.20.2.","188710061","Vilniaus miesto savivaldybės administracija",10.25,0,10.25,,"Administracija EUR"
"2022","Laukesta, UAB","305181027",,"2022-12-30T00:00","LAUK12-1","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","20","201090201","4000071","2.2.1.1.1.1.","188710061","Savivaldybės administracija",465.65,0,465.65,,"Vilniaus lopšelis-darželis ""Jovarėlis"" EUR"
"2022","LEMANDA UAB","121553699",,"2022-12-30T00:00","LEP3460","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","201010102","4000151","2.2.1.1.1.1.","188710061","Savivaldybės administracija",147.32,0,147.32,,"Vilniaus Naujininkų mokykla EUR"
"2022","LEMANDA UAB","121553699",,"2022-12-30T00:00","LEP3460-1","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","20","201090201","4000279","2.2.1.1.1.1.","188710061","Savivaldybės administracija",243.46,0,243.46,,"Vilniaus Naujininkų mokykla EUR"
"2022","LEMANDA UAB","121553699",,"2022-12-30T00:00","LEP3461","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","201010102","4000151","2.2.1.1.1.30.L.","188710061","Savivaldybės administracija",103.62,0,103.62,,"Vilniaus Naujininkų mokykla EUR"
"2022","LEMANDA UAB","121553699",,"2022-12-30T00:00","LEP3462","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","0265","202040201","4000415","2.7.2.1.1.2.A.","188710061","Savivaldybės administracija",1446.89,0,1446.89,,"Vilniaus Naujininkų mokykla EUR"
"2022","LEMANDA UAB","121553699",,"2022-12-30T00:00","LEP3463","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","202040204","4000431","2.8.1.1.1.2.","188710061","Savivaldybės administracija",217.03,0,217.03,,"Vilniaus Naujininkų mokykla EUR"
"2022","Leksinova, UAB","124430335","A62-617/22","2022-12-30T00:00","LNP00903","2022-12-30T00:00","2022-12-30T00:00","60 dienų","EUR","STANDARD","01","208070201","1500001","2.2.1.1.1.21.","188710061","Savivaldybės administracija",476.7,0,476.7,,"Administracija EUR"
"2022","Leksinova, UAB","124430335","A62-617/22","2022-12-30T00:00","LNP00903","2022-12-30T00:00","2022-12-30T00:00","60 dienų","EUR","STANDARD","01","208070201","1500001","2.2.1.1.1.21.","188710061","Savivaldybės administracija",2270,0,2270,,"Administracija EUR"
"2022","Lexnet, UAB","300518138","A64-522/20","2022-12-30T00:00","LXP 36622","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208070201","1500001","2.2.1.1.1.21.","188710061","Savivaldybės administracija",1674,0,1674,,"Administracija EUR"
"2022","Lexnet, UAB","300518138","A64-522/20","2022-12-30T00:00","LXP 36622","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208070201","1500001","2.2.1.1.1.21.","188710061","Savivaldybės administracija",351.54,0,351.54,,"Administracija EUR"
"2022","Media House, UAB","111707070","A62-33/22","2022-12-30T00:00","MHL2212116","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","01","208030103","1000071","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",1975,0,1975,,"Administracija EUR"
"2022","Media House, UAB","111707070","A62-33/22","2022-12-30T00:00","MHL2212116","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","01","208030103","1000071","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",414.75,0,414.75,,"Administracija EUR"
"2022","Mažeikių mėsinė UAB","166427573",,"2022-12-30T00:00","MMB 1117665","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","20","202020501","6000570","2.2.1.1.1.1.","188710061","Savivaldybės administracija",97.41,0,97.41,,"BĮ Valakampių socialinių paslaugų namai EUR"
"2022","Mažeikių mėsinė UAB","166427573",,"2022-12-30T00:00","MMB 1117666","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","20","202020501","6000570","2.2.1.1.1.1.","188710061","Savivaldybės administracija",39.23,0,39.23,,"BĮ Valakampių socialinių paslaugų namai EUR"
"2022","Mažeikių mėsinė UAB","166427573",,"2022-12-30T00:00","MMB 1117820","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","20","202020501","6000570","2.2.1.1.1.1.","188710061","Savivaldybės administracija",62.84,0,62.84,,"BĮ Valakampių socialinių paslaugų namai EUR"
"2022","Novakopa, UAB","135592370",,"2022-12-30T00:00","N22123003169","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","24","0000000","0000000","2.2.1.1.1.30.L.","0000000","Nedetalizuojama",127.8,0,127.8,,"Vilniaus Karoliniškių gimnazija EUR"
"2022","Nevda, UAB","121931451","A62-703/22","2022-12-30T00:00","NEV0173471","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","202010102","6000131","2.2.1.1.1.21.","188710061","Savivaldybės administracija",2527.9,0,2527.9,,"Administracija EUR"
"2022","Nevda, UAB","121931451","A62-703/22","2022-12-30T00:00","NEV0173471","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","202010102","6000131","2.2.1.1.1.21.","188710061","Savivaldybės administracija",530.86,0,530.86,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026769","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.20.2.","188710061","Vilniaus miesto savivaldybės administracija",23.38,0,23.38,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026769","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.20.2.","188710061","Vilniaus miesto savivaldybės administracija",111.32,0,111.32,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026769/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",36.46,0,36.46,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026769/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",77.65,0,77.65,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026769/1","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",16.31,0,16.31,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026772","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",20.66,0,20.66,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026772","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",5.7,0,5.7,,"Administracija EUR"
"2022","Naujininkų ūkis, UAB","121458016",,"2022-12-30T00:00","NUJ0026772","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",4.35,0,4.35,,"Administracija EUR"
"2022","PARADIS UAB","133378898",,"2022-12-30T00:00","PAK 0548557.","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","20","202020501","6000570","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",48.6,0,48.6,,"BĮ Valakampių socialinių paslaugų namai EUR"
"2022","PARADIS UAB","133378898",,"2022-12-30T00:00","PAK 0548687","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","20","202020501","6000570","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",12.1,0,12.1,,"BĮ Valakampių socialinių paslaugų namai EUR"
"2022","Asseco Lietuva, UAB","302631095",,"2022-12-30T00:00","PASF-AL-22510","2022-12-30T00:00","2022-12-30T00:00","60 dienų","EUR","STANDARD","01","208070201","1500001","2.2.1.1.1.21.","188710061","Savivaldybės administracija",3550,0,3550,,"Administracija EUR"
"2022","Asseco Lietuva, UAB","302631095",,"2022-12-30T00:00","PASF-AL-22510","2022-12-30T00:00","2022-12-30T00:00","60 dienų","EUR","STANDARD","01","208070201","1500001","2.2.1.1.1.21.","188710061","Savivaldybės administracija",745.5,0,745.5,,"Administracija EUR"
"2022","Obelių vaikų globos namai, BĮ","290257110",,"2022-12-30T00:00","PRDSF-000068","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","01","202030101","6000663","2.8.1.1.1.2.","188710061","Savivaldybės administracija",1330.73,0,1330.73,,"Administracija EUR"
"2022","UAB Corpus Pro","304865887",,"2022-12-30T00:00","PRO10014618","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",21.13,0,21.13,,"Administracija EUR"
"2022","UAB Corpus Pro","304865887",,"2022-12-30T00:00","PRO10014618","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",100.61,0,100.61,,"Administracija EUR"
"2022","VšĮ Senjorų namai „Pušelė“","304947512",,"2022-12-30T00:00","PUS IL22-214","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","0266","202030101","6000060","2.8.1.1.1.2.","188710061","Savivaldybės administracija",2209.91,0,2209.91,,"Administracija EUR"
"2022","VšĮ Senjorų namai „Pušelė“","304947512",,"2022-12-30T00:00","PUS IL22-214/1","2022-12-30T00:00","2022-12-30T00:00","20 dienų","EUR","STANDARD","01","202030101","6000670","2.8.1.1.1.2.","188710061","Savivaldybės administracija",6014.45,0,6014.45,,"Administracija EUR"
"2022","Pastatų ūkio valdymas, UAB","303110693",,"2022-12-30T00:00","PUV22/5841","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",16.8,0,16.8,,"Administracija EUR"
"2022","Pastatų ūkio valdymas, UAB","303110693",,"2022-12-30T00:00","PUV22/5841","2022-12-30T00:00","2022-12-30T00:00","Nedelsiant","EUR","STANDARD","01","208010102","1000119","2.2.1.1.1.30.K.","188710061","Vilniaus miesto savivaldybės administracija",80.02,0,80.02,,"Administracija EUR"
"2022","Ramunėlės vaistinė, UAB","181528234",,"2022-12-30T00:00","RAV 0021634","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","0000","202020102","PVJPGL0","2.2.1.1.1.2.","0000000","Nedetalizuojama",1.07,0,1.07,,"BĮ Vilniaus miesto vaikų ir jaunimo pensionas EUR"
"2022","Registrų centras, VĮ","124110246","A64-108/21","2022-12-30T00:00","RC 12974639","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040101","8000011","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",0.25,0,0.25,,"Administracija EUR"
"2022","Registrų centras, VĮ","124110246","SŪ-3/29-38(1.2.16-TD2)","2022-12-30T00:00","RC 12974640","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040101","8000011","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",195.22,0,195.22,,"Administracija EUR"
"2022","Registrų centras, VĮ","124110246","A64-288/18(3.10.22-TD2)","2022-12-30T00:00","RC 12974641","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","01","208040101","8000011","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",24.16,0,24.16,,"Administracija EUR"
"2022","Registrų centras, VĮ","124110246",,"2022-12-30T00:00","RC 12974642","2022-12-30T00:00","2022-12-30T00:00","90 dienų","EUR","STANDARD","01","202060202","6000734","2.2.1.1.1.17.","188710061","Savivaldybės administracija",185.68,0,185.68,,"Administracija EUR"
"2022","Registrų centras, VĮ","124110246",,"2022-12-30T00:00","RC 12974643","2022-12-30T00:00","2022-12-30T00:00","30 dienų","EUR","STANDARD","30","210010201","5000309","2.2.1.1.1.30.Z.","188710061","Savivaldybės administracija",8.44,0,8.44,,"Administracija EUR"
